match_id,date,season,competition,round,home_team,away_team,source_url,home_goals,away_goals
790879,2024-03-24 17:00:00,2023-2024,Pudotuspelit,Puolivälierät,Nokian KrP,SPV,https://fliiga.com/ottelut/miehet/nokian-krp-spv-24-3-2024/,4,5
790887,2024-03-24 17:00:00,2023-2024,Pudotuspelit,Puolivälierät,Indians,TPS,https://fliiga.com/ottelut/miehet/indians-tps-24-3-2024/,5,4
790872,2024-03-25 18:30:00,2023-2024,Pudotuspelit,Puolivälierät,Happee,Classic,https://fliiga.com/ottelut/miehet/happee-classic-25-3-2024/,3,8
790880,2024-03-26 18:30:00,2023-2024,Pudotuspelit,Puolivälierät,SPV,Nokian KrP,https://fliiga.com/ottelut/miehet/spv-nokian-krp-26-3-2024/,2,3
790891,2024-03-29 18:30:00,2023-2024,Pudotuspelit,Välierät,Oilers,Indians,https://fliiga.com/ottelut/miehet/oilers-indians-29-3-2024/,6,3
803890,2024-03-29 18:30:00,2023-2024,F-liigakarsinnat,Liigakarsinta 2. kierros,EräViikingit,Tiikerit,https://fliiga.com/ottelut/miehet/eraviikingit-tiikerit-29-3-2024/,2,1
803896,2024-03-30 15:30:00,2023-2024,F-liigakarsinnat,Liigakarsinta 2. kierros,M-Team,FBC Turku,https://fliiga.com/ottelut/miehet/m-team-fbc-turku-30-3-2024/,5,6
803891,2024-03-30 17:00:00,2023-2024,F-liigakarsinnat,Liigakarsinta 2. kierros,Tiikerit,EräViikingit,https://fliiga.com/ottelut/miehet/tiikerit-eraviikingit-30-3-2024/,3,4
790899,2024-03-30 17:30:00,2023-2024,Pudotuspelit,Välierät,Classic,Nokian KrP,https://fliiga.com/ottelut/miehet/classic-nokian-krp-30-3-2024/,4,10
790900,2024-03-31 17:00:00,2023-2024,Pudotuspelit,Välierät,Nokian KrP,Classic,https://fliiga.com/ottelut/miehet/nokian-krp-classic-31-3-2024/,5,6
803897,2024-04-01 17:00:00,2023-2024,F-liigakarsinnat,Liigakarsinta 2. kierros,FBC Turku,M-Team,https://fliiga.com/ottelut/miehet/fbc-turku-m-team-1-4-2024/,8,4
790892,2024-04-01 18:30:00,2023-2024,Pudotuspelit,Välierät,Indians,Oilers,https://fliiga.com/ottelut/miehet/indians-oilers-1-4-2024/,5,10
790901,2024-04-02 18:30:00,2023-2024,Pudotuspelit,Välierät,Classic,Nokian KrP,https://fliiga.com/ottelut/miehet/classic-nokian-krp-2-4-2024/,6,4
790893,2024-04-03 18:30:00,2023-2024,Pudotuspelit,Välierät,Oilers,Indians,https://fliiga.com/ottelut/miehet/oilers-indians-3-4-2024/,6,3
803892,2024-04-03 18:30:00,2023-2024,F-liigakarsinnat,Liigakarsinta 2. kierros,EräViikingit,Tiikerit,https://fliiga.com/ottelut/miehet/eraviikingit-tiikerit-3-4-2024/,4,3
803898,2024-04-03 18:30:00,2023-2024,F-liigakarsinnat,Liigakarsinta 2. kierros,M-Team,FBC Turku,https://fliiga.com/ottelut/miehet/m-team-fbc-turku-3-4-2024/,4,3
790902,2024-04-05 18:30:00,2023-2024,Pudotuspelit,Välierät,Nokian KrP,Classic,https://fliiga.com/ottelut/miehet/nokian-krp-classic-5-4-2024/,6,3
803899,2024-04-05 18:30:00,2023-2024,F-liigakarsinnat,Liigakarsinta 2. kierros,FBC Turku,M-Team,https://fliiga.com/ottelut/miehet/fbc-turku-m-team-5-4-2024/,6,4
790903,2024-04-06 17:30:00,2023-2024,Pudotuspelit,Välierät,Classic,Nokian KrP,https://fliiga.com/ottelut/miehet/classic-nokian-krp-6-4-2024/,7,4
790894,2024-04-06 18:30:00,2023-2024,Pudotuspelit,Välierät,Indians,Oilers,https://fliiga.com/ottelut/miehet/indians-oilers-6-4-2024/,5,4
790895,2024-04-07 18:30:00,2023-2024,Pudotuspelit,Välierät,Oilers,Indians,https://fliiga.com/ottelut/miehet/oilers-indians-7-4-2024/,5,6
790904,2024-04-08 18:30:00,2023-2024,Pudotuspelit,Välierät,Nokian KrP,Classic,https://fliiga.com/ottelut/miehet/nokian-krp-classic-8-4-2024/,2,4
790896,2024-04-09 18:30:00,2023-2024,Pudotuspelit,Välierät,Indians,Oilers,https://fliiga.com/ottelut/miehet/indians-oilers-9-4-2024/,10,9
790897,2024-04-12 18:30:00,2023-2024,Pudotuspelit,Välierät,Oilers,Indians,https://fliiga.com/ottelut/miehet/oilers-indians-12-4-2024/,4,2
790907,2024-04-14 15:00:00,2023-2024,Pudotuspelit,Finaali,Oilers,Classic,https://fliiga.com/ottelut/miehet/oilers-classic-14-4-2024/,4,5
803493,2024-04-14 18:00:00,2023-2024,Pudotuspelit,Pronssiottelu,Nokian KrP,Indians,https://fliiga.com/ottelut/miehet/nokian-krp-indians-14-4-2024/,5,3
790908,2024-04-16 18:30:00,2023-2024,Pudotuspelit,Finaali,Classic,Oilers,https://fliiga.com/ottelut/miehet/classic-oilers-16-4-2024/,4,3
790909,2024-04-19 18:30:00,2023-2024,Pudotuspelit,Finaali,Oilers,Classic,https://fliiga.com/ottelut/miehet/oilers-classic-19-4-2024/,6,5
790910,2024-04-20 17:30:00,2023-2024,Pudotuspelit,Finaali,Classic,Oilers,https://fliiga.com/ottelut/miehet/classic-oilers-20-4-2024/,5,8
790911,2024-04-24 18:30:00,2023-2024,Pudotuspelit,Finaali,Oilers,Classic,https://fliiga.com/ottelut/miehet/oilers-classic-24-4-2024/,8,6
790912,2024-04-27 17:00:00,2023-2024,Pudotuspelit,Finaali,Classic,Oilers,https://fliiga.com/ottelut/miehet/classic-oilers-27-4-2024/,9,4
790913,2024-04-28 18:00:00,2023-2024,Pudotuspelit,Finaali,Oilers,Classic,https://fliiga.com/ottelut/miehet/oilers-classic-28-4-2024/,6,4
822475,2024-09-11 18:30:00,2024-2025,Runkosarja,,Oilers,Nokian KrP,https://fliiga.com/ottelut/miehet/oilers-nokian-krp-11-9-2024/,6,11
822473,2024-09-13 18:30:00,2024-2025,Runkosarja,,Jymy,LASB,https://fliiga.com/ottelut/miehet/jymy-lasb-13-9-2024/,11,4
822474,2024-09-13 18:30:00,2024-2025,Runkosarja,,EräViikingit,Happee,https://fliiga.com/ottelut/miehet/eraviikingit-happee-13-9-2024/,0,11
822470,2024-09-14 16:00:00,2024-2025,Runkosarja,,SPV,Oilers,https://fliiga.com/ottelut/miehet/spv-oilers-14-9-2024/,4,6
822471,2024-09-14 16:00:00,2024-2025,Runkosarja,,Jymy,FBC Turku,https://fliiga.com/ottelut/miehet/jymy-fbc-turku-14-9-2024/,8,9
822472,2024-09-14 17:30:00,2024-2025,Runkosarja,,Classic,Nokian KrP,https://fliiga.com/ottelut/miehet/classic-nokian-krp-14-9-2024/,6,9
822469,2024-09-14 18:00:00,2024-2025,Runkosarja,,OLS,Indians,https://fliiga.com/ottelut/miehet/ols-indians-14-9-2024/,6,7
822468,2024-09-15 15:00:00,2024-2025,Runkosarja,,TPS,FBC Turku,https://fliiga.com/ottelut/miehet/tps-fbc-turku-15-9-2024/,9,3
822467,2024-09-15 18:00:00,2024-2025,Runkosarja,,OLS,Happee,https://fliiga.com/ottelut/miehet/ols-happee-15-9-2024/,6,5
822466,2024-09-18 18:30:00,2024-2025,Runkosarja,,FBC Turku,Classic,https://fliiga.com/ottelut/miehet/fbc-turku-classic-18-9-2024/,6,18
822463,2024-09-20 18:30:00,2024-2025,Runkosarja,,Happee,SPV,https://fliiga.com/ottelut/miehet/happee-spv-20-9-2024/,4,2
822465,2024-09-20 19:00:00,2024-2025,Runkosarja,,LASB,Oilers,https://fliiga.com/ottelut/miehet/lasb-oilers-20-9-2024/,4,6
822460,2024-09-21 15:00:00,2024-2025,Runkosarja,,Nokian KrP,SPV,https://fliiga.com/ottelut/miehet/nokian-krp-spv-21-9-2024/,8,7
822461,2024-09-21 16:00:00,2024-2025,Runkosarja,,LASB,FBC Turku,https://fliiga.com/ottelut/miehet/lasb-fbc-turku-21-9-2024/,2,10
822464,2024-09-21 16:00:00,2024-2025,Runkosarja,,Jymy,TPS,https://fliiga.com/ottelut/miehet/jymy-tps-21-9-2024/,3,4
822462,2024-09-21 17:30:00,2024-2025,Runkosarja,,Classic,OLS,https://fliiga.com/ottelut/miehet/classic-ols-21-9-2024/,4,2
822459,2024-09-22 17:00:00,2024-2025,Runkosarja,,EräViikingit,OLS,https://fliiga.com/ottelut/miehet/eraviikingit-ols-22-9-2024/,5,4
822456,2024-09-27 18:30:00,2024-2025,Runkosarja,,Jymy,Happee,https://fliiga.com/ottelut/miehet/jymy-happee-27-9-2024/,4,6
822457,2024-09-27 18:30:00,2024-2025,Runkosarja,,Oilers,TPS,https://fliiga.com/ottelut/miehet/oilers-tps-27-9-2024/,5,4
822458,2024-09-27 18:30:00,2024-2025,Runkosarja,,FBC Turku,EräViikingit,https://fliiga.com/ottelut/miehet/fbc-turku-eraviikingit-27-9-2024/,4,5
822455,2024-09-28 18:00:00,2024-2025,Runkosarja,,OLS,Nokian KrP,https://fliiga.com/ottelut/miehet/ols-nokian-krp-28-9-2024/,3,8
822454,2024-09-28 18:30:00,2024-2025,Runkosarja,,TPS,SPV,https://fliiga.com/ottelut/miehet/tps-spv-28-9-2024/,1,4
822453,2024-09-29 16:00:00,2024-2025,Runkosarja,,SPV,Jymy,https://fliiga.com/ottelut/miehet/spv-jymy-29-9-2024/,5,4
822452,2024-09-29 18:00:00,2024-2025,Runkosarja,,OLS,Nokian KrP,https://fliiga.com/ottelut/miehet/ols-nokian-krp-29-9-2024/,6,7
822451,2024-09-30 18:30:00,2024-2025,Runkosarja,,Classic,Indians,https://fliiga.com/ottelut/miehet/classic-indians-30-9-2024/,7,6
822450,2024-10-02 18:30:00,2024-2025,Runkosarja,,EräViikingit,LASB,https://fliiga.com/ottelut/miehet/eraviikingit-lasb-2-10-2024/,4,5
822446,2024-10-04 18:30:00,2024-2025,Runkosarja,,FBC Turku,Happee,https://fliiga.com/ottelut/miehet/fbc-turku-happee-4-10-2024/,6,5
822447,2024-10-04 18:30:00,2024-2025,Runkosarja,,Oilers,Indians,https://fliiga.com/ottelut/miehet/oilers-indians-4-10-2024/,4,3
822448,2024-10-04 18:30:00,2024-2025,Runkosarja,,Jymy,Classic,https://fliiga.com/ottelut/miehet/jymy-classic-4-10-2024/,6,8
822449,2024-10-04 18:30:00,2024-2025,Runkosarja,,EräViikingit,TPS,https://fliiga.com/ottelut/miehet/eraviikingit-tps-4-10-2024/,2,3
822443,2024-10-05 17:00:00,2024-2025,Runkosarja,,Nokian KrP,Indians,https://fliiga.com/ottelut/miehet/nokian-krp-indians-5-10-2024/,5,4
822444,2024-10-05 17:00:00,2024-2025,Runkosarja,,LASB,TPS,https://fliiga.com/ottelut/miehet/lasb-tps-5-10-2024/,1,6
822445,2024-10-05 17:00:00,2024-2025,Runkosarja,,SPV,Classic,https://fliiga.com/ottelut/miehet/spv-classic-5-10-2024/,9,4
822442,2024-10-06 15:00:00,2024-2025,Runkosarja,,OLS,SPV,https://fliiga.com/ottelut/miehet/ols-spv-6-10-2024/,2,4
822441,2024-10-07 18:30:00,2024-2025,Runkosarja,,LASB,Happee,https://fliiga.com/ottelut/miehet/lasb-happee-7-10-2024/,2,4
822440,2024-10-09 18:30:00,2024-2025,Runkosarja,,Classic,Oilers,https://fliiga.com/ottelut/miehet/classic-oilers-9-10-2024/,6,4
822439,2024-10-11 18:30:00,2024-2025,Runkosarja,,Nokian KrP,Jymy,https://fliiga.com/ottelut/miehet/nokian-krp-jymy-11-10-2024/,11,4
822435,2024-10-12 15:00:00,2024-2025,Runkosarja,,TPS,Happee,https://fliiga.com/ottelut/miehet/tps-happee-12-10-2024/,4,2
822436,2024-10-12 17:00:00,2024-2025,Runkosarja,,SPV,Indians,https://fliiga.com/ottelut/miehet/spv-indians-12-10-2024/,4,2
822438,2024-10-12 17:00:00,2024-2025,Runkosarja,,LASB,EräViikingit,https://fliiga.com/ottelut/miehet/lasb-eraviikingit-12-10-2024/,6,5
822437,2024-10-12 18:00:00,2024-2025,Runkosarja,,OLS,Oilers,https://fliiga.com/ottelut/miehet/ols-oilers-12-10-2024/,5,9
822434,2024-10-13 15:00:00,2024-2025,Runkosarja,,FBC Turku,Indians,https://fliiga.com/ottelut/miehet/fbc-turku-indians-13-10-2024/,3,9
822433,2024-10-13 16:00:00,2024-2025,Runkosarja,,Jymy,OLS,https://fliiga.com/ottelut/miehet/jymy-ols-13-10-2024/,6,7
822431,2024-10-14 14:00:00,2024-2025,Runkosarja,,Oilers,EräViikingit,https://fliiga.com/ottelut/miehet/oilers-eraviikingit-14-10-2024/,5,4
822430,2024-10-14 18:30:00,2024-2025,Runkosarja,,Classic,LASB,https://fliiga.com/ottelut/miehet/classic-lasb-14-10-2024/,11,1
822432,2024-10-14 18:30:00,2024-2025,Runkosarja,,Nokian KrP,TPS,https://fliiga.com/ottelut/miehet/nokian-krp-tps-14-10-2024/,3,4
822429,2024-10-24 18:30:00,2024-2025,Runkosarja,,TPS,Classic,https://fliiga.com/ottelut/miehet/tps-classic-24-10-2024/,4,1
822426,2024-10-25 18:30:00,2024-2025,Runkosarja,,Oilers,Happee,https://fliiga.com/ottelut/miehet/oilers-happee-25-10-2024/,1,0
822427,2024-10-25 18:30:00,2024-2025,Runkosarja,,Indians,EräViikingit,https://fliiga.com/ottelut/miehet/indians-eraviikingit-25-10-2024/,10,5
822428,2024-10-25 18:30:00,2024-2025,Runkosarja,,Classic,FBC Turku,https://fliiga.com/ottelut/miehet/classic-fbc-turku-25-10-2024/,13,4
822425,2024-10-25 19:00:00,2024-2025,Runkosarja,,LASB,Nokian KrP,https://fliiga.com/ottelut/miehet/lasb-nokian-krp-25-10-2024/,3,15
822423,2024-10-26 15:00:00,2024-2025,Runkosarja,,OLS,FBC Turku,https://fliiga.com/ottelut/miehet/ols-fbc-turku-26-10-2024/,4,5
822424,2024-10-26 17:00:00,2024-2025,Runkosarja,,Indians,Jymy,https://fliiga.com/ottelut/miehet/indians-jymy-26-10-2024/,6,3
822421,2024-10-27 16:00:00,2024-2025,Runkosarja,,SPV,EräViikingit,https://fliiga.com/ottelut/miehet/spv-eraviikingit-27-10-2024/,3,1
822422,2024-10-27 18:00:00,2024-2025,Runkosarja,,OLS,TPS,https://fliiga.com/ottelut/miehet/ols-tps-27-10-2024/,1,2
822420,2024-10-30 18:30:00,2024-2025,Runkosarja,,FBC Turku,Oilers,https://fliiga.com/ottelut/miehet/fbc-turku-oilers-30-10-2024/,3,15
822418,2024-11-01 18:30:00,2024-2025,Runkosarja,,Jymy,SPV,https://fliiga.com/ottelut/miehet/jymy-spv-1-11-2024/,3,15
822419,2024-11-01 18:30:00,2024-2025,Runkosarja,,Indians,LASB,https://fliiga.com/ottelut/miehet/indians-lasb-1-11-2024/,9,4
822416,2024-11-02 17:00:00,2024-2025,Runkosarja,,Happee,Classic,https://fliiga.com/ottelut/miehet/happee-classic-2-11-2024/,4,6
822413,2024-11-03 16:00:00,2024-2025,Runkosarja,,SPV,FBC Turku,https://fliiga.com/ottelut/miehet/spv-fbc-turku-3-11-2024/,9,3
822414,2024-11-03 16:00:00,2024-2025,Runkosarja,,Oilers,Jymy,https://fliiga.com/ottelut/miehet/oilers-jymy-3-11-2024/,13,1
822412,2024-11-04 18:30:00,2024-2025,Runkosarja,,TPS,Indians,https://fliiga.com/ottelut/miehet/tps-indians-4-11-2024/,4,6
822411,2024-11-05 18:30:00,2024-2025,Runkosarja,,Classic,EräViikingit,https://fliiga.com/ottelut/miehet/classic-eraviikingit-5-11-2024/,7,4
822409,2024-11-15 18:30:00,2024-2025,Runkosarja,,TPS,LASB,https://fliiga.com/ottelut/miehet/tps-lasb-15-11-2024/,8,3
822410,2024-11-15 18:30:00,2024-2025,Runkosarja,,EräViikingit,Jymy,https://fliiga.com/ottelut/miehet/eraviikingit-jymy-15-11-2024/,4,9
822405,2024-11-16 17:00:00,2024-2025,Runkosarja,,Nokian KrP,Classic,https://fliiga.com/ottelut/miehet/nokian-krp-classic-16-11-2024/,5,6
822406,2024-11-16 17:00:00,2024-2025,Runkosarja,,Indians,OLS,https://fliiga.com/ottelut/miehet/indians-ols-16-11-2024/,9,3
822408,2024-11-16 18:00:00,2024-2025,Runkosarja,,FBC Turku,Jymy,https://fliiga.com/ottelut/miehet/fbc-turku-jymy-16-11-2024/,7,3
822407,2024-11-16 18:30:00,2024-2025,Runkosarja,,Happee,EräViikingit,https://fliiga.com/ottelut/miehet/happee-eraviikingit-16-11-2024/,6,5
822403,2024-11-17 15:00:00,2024-2025,Runkosarja,,LASB,OLS,https://fliiga.com/ottelut/miehet/lasb-ols-17-11-2024/,2,3
822404,2024-11-17 16:00:00,2024-2025,Runkosarja,,SPV,Oilers,https://fliiga.com/ottelut/miehet/spv-oilers-17-11-2024/,2,9
822401,2024-11-21 18:30:00,2024-2025,Runkosarja,,Classic,SPV,https://fliiga.com/ottelut/miehet/classic-spv-21-11-2024/,5,4
822402,2024-11-21 18:30:00,2024-2025,Runkosarja,,Indians,Happee,https://fliiga.com/ottelut/miehet/indians-happee-21-11-2024/,7,5
822397,2024-11-22 18:30:00,2024-2025,Runkosarja,,Nokian KrP,Oilers,https://fliiga.com/ottelut/miehet/nokian-krp-oilers-22-11-2024/,6,4
822398,2024-11-22 18:30:00,2024-2025,Runkosarja,,Jymy,LASB,https://fliiga.com/ottelut/miehet/jymy-lasb-22-11-2024/,3,2
822399,2024-11-22 18:30:00,2024-2025,Runkosarja,,FBC Turku,TPS,https://fliiga.com/ottelut/miehet/fbc-turku-tps-22-11-2024/,5,6
822400,2024-11-22 18:30:00,2024-2025,Runkosarja,,EräViikingit,Indians,https://fliiga.com/ottelut/miehet/eraviikingit-indians-22-11-2024/,5,3
822396,2024-11-23 17:00:00,2024-2025,Runkosarja,,Happee,OLS,https://fliiga.com/ottelut/miehet/happee-ols-23-11-2024/,3,2
822395,2024-11-24 15:00:00,2024-2025,Runkosarja,,LASB,FBC Turku,https://fliiga.com/ottelut/miehet/lasb-fbc-turku-24-11-2024/,8,5
822394,2024-11-26 18:30:00,2024-2025,Runkosarja,,TPS,Oilers,https://fliiga.com/ottelut/miehet/tps-oilers-26-11-2024/,7,9
822393,2024-11-27 18:30:00,2024-2025,Runkosarja,,Indians,Nokian KrP,https://fliiga.com/ottelut/miehet/indians-nokian-krp-27-11-2024/,4,5
822391,2024-11-29 18:30:00,2024-2025,Runkosarja,,Oilers,Classic,https://fliiga.com/ottelut/miehet/oilers-classic-29-11-2024/,7,6
822392,2024-11-29 18:30:00,2024-2025,Runkosarja,,Jymy,EräViikingit,https://fliiga.com/ottelut/miehet/jymy-eraviikingit-29-11-2024/,6,7
822387,2024-11-30 15:00:00,2024-2025,Runkosarja,,TPS,Jymy,https://fliiga.com/ottelut/miehet/tps-jymy-30-11-2024/,3,2
822389,2024-11-30 17:00:00,2024-2025,Runkosarja,,SPV,Nokian KrP,https://fliiga.com/ottelut/miehet/spv-nokian-krp-30-11-2024/,9,5
822390,2024-11-30 17:00:00,2024-2025,Runkosarja,,Happee,Indians,https://fliiga.com/ottelut/miehet/happee-indians-30-11-2024/,2,3
822388,2024-11-30 18:00:00,2024-2025,Runkosarja,,OLS,EräViikingit,https://fliiga.com/ottelut/miehet/ols-eraviikingit-30-11-2024/,11,4
822384,2024-12-20 18:30:00,2024-2025,Runkosarja,,Jymy,Happee,https://fliiga.com/ottelut/miehet/jymy-happee-20-12-2024/,4,9
822385,2024-12-20 18:30:00,2024-2025,Runkosarja,,OLS,Classic,https://fliiga.com/ottelut/miehet/ols-classic-20-12-2024/,5,6
822386,2024-12-20 18:30:00,2024-2025,Runkosarja,,Indians,Oilers,https://fliiga.com/ottelut/miehet/indians-oilers-20-12-2024/,3,2
822381,2024-12-21 17:00:00,2024-2025,Runkosarja,,SPV,TPS,https://fliiga.com/ottelut/miehet/spv-tps-21-12-2024/,4,2
822382,2024-12-21 17:00:00,2024-2025,Runkosarja,,Oilers,LASB,https://fliiga.com/ottelut/miehet/oilers-lasb-21-12-2024/,8,2
822383,2024-12-21 18:30:00,2024-2025,Runkosarja,,EräViikingit,FBC Turku,https://fliiga.com/ottelut/miehet/eraviikingit-fbc-turku-21-12-2024/,3,8
822379,2024-12-27 18:30:00,2024-2025,Runkosarja,,FBC Turku,Happee,https://fliiga.com/ottelut/miehet/fbc-turku-happee-27-12-2024/,4,9
822380,2024-12-27 18:30:00,2024-2025,Runkosarja,,Indians,Classic,https://fliiga.com/ottelut/miehet/indians-classic-27-12-2024/,5,8
822378,2024-12-27 19:00:00,2024-2025,Runkosarja,,LASB,SPV,https://fliiga.com/ottelut/miehet/lasb-spv-27-12-2024/,2,5
822375,2024-12-28 17:00:00,2024-2025,Runkosarja,,Happee,LASB,https://fliiga.com/ottelut/miehet/happee-lasb-28-12-2024/,7,4
822376,2024-12-28 17:00:00,2024-2025,Runkosarja,,Nokian KrP,OLS,https://fliiga.com/ottelut/miehet/nokian-krp-ols-28-12-2024/,8,1
822377,2024-12-28 17:30:00,2024-2025,Runkosarja,,Classic,Jymy,https://fliiga.com/ottelut/miehet/classic-jymy-28-12-2024/,8,4
822374,2024-12-29 16:00:00,2024-2025,Runkosarja,,SPV,OLS,https://fliiga.com/ottelut/miehet/spv-ols-29-12-2024/,8,1
822370,2025-01-03 18:30:00,2024-2025,Runkosarja,,TPS,EräViikingit,https://fliiga.com/ottelut/miehet/tps-eraviikingit-3-1-2025/,5,2
822371,2025-01-03 18:30:00,2024-2025,Runkosarja,,Classic,Happee,https://fliiga.com/ottelut/miehet/classic-happee-3-1-2025/,9,3
822372,2025-01-03 18:30:00,2024-2025,Runkosarja,,Indians,SPV,https://fliiga.com/ottelut/miehet/indians-spv-3-1-2025/,7,2
822373,2025-01-03 18:30:00,2024-2025,Runkosarja,,Nokian KrP,FBC Turku,https://fliiga.com/ottelut/miehet/nokian-krp-fbc-turku-3-1-2025/,14,4
822368,2025-01-04 17:00:00,2024-2025,Runkosarja,,Oilers,OLS,https://fliiga.com/ottelut/miehet/oilers-ols-4-1-2025/,8,3
822369,2025-01-04 17:00:00,2024-2025,Runkosarja,,Happee,TPS,https://fliiga.com/ottelut/miehet/happee-tps-4-1-2025/,2,1
822367,2025-01-05 16:00:00,2024-2025,Runkosarja,,Jymy,Nokian KrP,https://fliiga.com/ottelut/miehet/jymy-nokian-krp-5-1-2025/,3,13
822365,2025-01-08 12:00:00,2024-2025,Runkosarja,,EräViikingit,Oilers,https://fliiga.com/ottelut/miehet/eraviikingit-oilers-8-1-2025/,3,6
822366,2025-01-08 18:30:00,2024-2025,Runkosarja,,FBC Turku,Nokian KrP,https://fliiga.com/ottelut/miehet/fbc-turku-nokian-krp-8-1-2025/,6,13
822361,2025-01-10 18:30:00,2024-2025,Runkosarja,,EräViikingit,SPV,https://fliiga.com/ottelut/miehet/eraviikingit-spv-10-1-2025/,6,5
822362,2025-01-10 18:30:00,2024-2025,Runkosarja,,Indians,FBC Turku,https://fliiga.com/ottelut/miehet/indians-fbc-turku-10-1-2025/,7,5
822363,2025-01-10 18:30:00,2024-2025,Runkosarja,,Happee,Oilers,https://fliiga.com/ottelut/miehet/happee-oilers-10-1-2025/,3,11
822360,2025-01-11 15:00:00,2024-2025,Runkosarja,,TPS,OLS,https://fliiga.com/ottelut/miehet/tps-ols-11-1-2025/,9,5
822359,2025-01-11 17:00:00,2024-2025,Runkosarja,,Nokian KrP,LASB,https://fliiga.com/ottelut/miehet/nokian-krp-lasb-11-1-2025/,9,5
822358,2025-01-12 17:00:00,2024-2025,Runkosarja,,FBC Turku,OLS,https://fliiga.com/ottelut/miehet/fbc-turku-ols-12-1-2025/,8,5
822356,2025-01-16 18:30:00,2024-2025,Runkosarja,,Classic,TPS,https://fliiga.com/ottelut/miehet/classic-tps-16-1-2025/,4,3
822353,2025-01-17 18:30:00,2024-2025,Runkosarja,,Happee,Nokian KrP,https://fliiga.com/ottelut/miehet/happee-nokian-krp-17-1-2025/,4,9
822354,2025-01-17 18:30:00,2024-2025,Runkosarja,,EräViikingit,Classic,https://fliiga.com/ottelut/miehet/eraviikingit-classic-17-1-2025/,6,4
822355,2025-01-17 18:30:00,2024-2025,Runkosarja,,Oilers,FBC Turku,https://fliiga.com/ottelut/miehet/oilers-fbc-turku-17-1-2025/,7,6
822357,2025-01-17 18:30:00,2024-2025,Runkosarja,,Jymy,Indians,https://fliiga.com/ottelut/miehet/jymy-indians-17-1-2025/,3,6
822352,2025-01-18 17:00:00,2024-2025,Runkosarja,,SPV,LASB,https://fliiga.com/ottelut/miehet/spv-lasb-18-1-2025/,8,2
822348,2025-01-19 15:00:00,2024-2025,Runkosarja,,OLS,LASB,https://fliiga.com/ottelut/miehet/ols-lasb-19-1-2025/,8,3
822349,2025-01-19 16:00:00,2024-2025,Runkosarja,,Jymy,Oilers,https://fliiga.com/ottelut/miehet/jymy-oilers-19-1-2025/,2,7
822350,2025-01-19 17:00:00,2024-2025,Runkosarja,,FBC Turku,SPV,https://fliiga.com/ottelut/miehet/fbc-turku-spv-19-1-2025/,2,6
822351,2025-01-19 17:00:00,2024-2025,Runkosarja,,Nokian KrP,EräViikingit,https://fliiga.com/ottelut/miehet/nokian-krp-eraviikingit-19-1-2025/,8,5
822347,2025-01-20 18:30:00,2024-2025,Runkosarja,,Indians,TPS,https://fliiga.com/ottelut/miehet/indians-tps-20-1-2025/,3,2
822345,2025-01-24 18:30:00,2024-2025,Runkosarja,,Indians,Happee,https://fliiga.com/ottelut/miehet/indians-happee-24-1-2025/,14,1
822346,2025-01-24 18:30:00,2024-2025,Runkosarja,,TPS,EräViikingit,https://fliiga.com/ottelut/miehet/tps-eraviikingit-24-1-2025/,2,3
822344,2025-01-24 19:00:00,2024-2025,Runkosarja,,Oilers,Classic,https://fliiga.com/ottelut/miehet/oilers-classic-24-1-2025/,4,6
822343,2025-01-25 17:00:00,2024-2025,Runkosarja,,LASB,Indians,https://fliiga.com/ottelut/miehet/lasb-indians-25-1-2025/,1,5
822342,2025-01-25 18:00:00,2024-2025,Runkosarja,,OLS,FBC Turku,https://fliiga.com/ottelut/miehet/ols-fbc-turku-25-1-2025/,13,4
822340,2025-01-26 16:00:00,2024-2025,Runkosarja,,SPV,Jymy,https://fliiga.com/ottelut/miehet/spv-jymy-26-1-2025/,7,6
822341,2025-01-26 18:00:00,2024-2025,Runkosarja,,OLS,Happee,https://fliiga.com/ottelut/miehet/ols-happee-26-1-2025/,2,5
822338,2025-01-27 18:30:00,2024-2025,Runkosarja,,EräViikingit,Classic,https://fliiga.com/ottelut/miehet/eraviikingit-classic-27-1-2025/,3,4
822339,2025-01-27 18:30:00,2024-2025,Runkosarja,,Nokian KrP,FBC Turku,https://fliiga.com/ottelut/miehet/nokian-krp-fbc-turku-27-1-2025/,11,4
822337,2025-01-29 18:30:00,2024-2025,Runkosarja,,FBC Turku,TPS,https://fliiga.com/ottelut/miehet/fbc-turku-tps-29-1-2025/,2,4
822334,2025-01-31 18:30:00,2024-2025,Runkosarja,,Jymy,Classic,https://fliiga.com/ottelut/miehet/jymy-classic-31-1-2025/,6,9
822335,2025-01-31 18:30:00,2024-2025,Runkosarja,,Indians,Oilers,https://fliiga.com/ottelut/miehet/indians-oilers-31-1-2025/,2,7
822336,2025-01-31 18:30:00,2024-2025,Runkosarja,,EräViikingit,Nokian KrP,https://fliiga.com/ottelut/miehet/eraviikingit-nokian-krp-31-1-2025/,1,8
